SemEpi,Status,data,precip,temp,temp_max,temp_min,umid
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,1,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
22,0,2017-05-28,0.017,18.078,18.724,17.498,79.196
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,0,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
23,1,2017-06-04,0.3,20.245,20.983,19.494,69.155
